"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","M3","TOT","IDX2015","M","2021-06",167.2981,
"ISR","M3","TOT","IDX2015","M","2021-07",170.8585,
"ISR","M3","TOT","IDX2015","M","2021-08",173.0119,
"ISR","M3","TOT","IDX2015","M","2021-09",174.9645,
"ISR","M3","TOT","IDX2015","M","2021-10",176.4326,
"ISR","M3","TOT","IDX2015","M","2021-11",177.4423,
"ISR","M3","TOT","IDX2015","M","2021-12",180.0063,
"ISR","M3","TOT","IDX2015","M","2022-01",181.2289,
"ISR","M3","TOT","IDX2015","M","2022-02",182.1255,
"ISR","M3","TOT","IDX2015","M","2022-03",182.6236,
"ISR","M3","TOT","IDX2015","M","2022-04",182.6637,
"ISR","M3","TOT","IDX2015","M","2022-05",184.3457,
"ISR","M3","TOT","IDX2015","M","2022-06",186.1661,
"ISR","M3","TOT","IDX2015","M","2022-07",187.388,
"ISR","M3","TOT","IDX2015","M","2022-08",187.8867,
"ISR","M3","TOT","IDX2015","M","2022-09",189.5366,
"ISR","M3","TOT","IDX2015","M","2022-10",190.5915,
"ISR","M3","TOT","IDX2015","M","2022-11",191.0322,
"ISR","M3","TOT","IDX2015","M","2022-12",191.7923,
"RUS","M3","TOT","IDX2015","M","2012-01",60.70108,
"RUS","M3","TOT","IDX2015","M","2012-02",61.54952,
"RUS","M3","TOT","IDX2015","M","2012-03",61.96463,
"RUS","M3","TOT","IDX2015","M","2012-04",62.65348,
"RUS","M3","TOT","IDX2015","M","2012-05",63.50124,
"RUS","M3","TOT","IDX2015","M","2012-06",64.40215,
"RUS","M3","TOT","IDX2015","M","2012-07",65.32615,
"RUS","M3","TOT","IDX2015","M","2012-08",65.85369,
"RUS","M3","TOT","IDX2015","M","2012-09",66.24945,
"RUS","M3","TOT","IDX2015","M","2012-10",66.88036,
"RUS","M3","TOT","IDX2015","M","2012-11",67.79168,
"RUS","M3","TOT","IDX2015","M","2012-12",68.25534,
"RUS","M3","TOT","IDX2015","M","2013-01",68.77802,
"RUS","M3","TOT","IDX2015","M","2013-02",69.68201,
"RUS","M3","TOT","IDX2015","M","2013-03",70.73847,
"RUS","M3","TOT","IDX2015","M","2013-04",72.38536,
"RUS","M3","TOT","IDX2015","M","2013-05",73.88678,
"RUS","M3","TOT","IDX2015","M","2013-06",74.74149,
"RUS","M3","TOT","IDX2015","M","2013-07",75.99215,
"RUS","M3","TOT","IDX2015","M","2013-08",77.48118,
"RUS","M3","TOT","IDX2015","M","2013-09",78.34389,
"RUS","M3","TOT","IDX2015","M","2013-10",78.79604,
"RUS","M3","TOT","IDX2015","M","2013-11",79.08622,
"RUS","M3","TOT","IDX2015","M","2013-12",79.63991,
"RUS","M3","TOT","IDX2015","M","2014-01",80.292,
"RUS","M3","TOT","IDX2015","M","2014-02",81.41987,
"RUS","M3","TOT","IDX2015","M","2014-03",83.06704,
"RUS","M3","TOT","IDX2015","M","2014-04",83.61398,
"RUS","M3","TOT","IDX2015","M","2014-05",83.82314,
"RUS","M3","TOT","IDX2015","M","2014-06",84.28246,
"RUS","M3","TOT","IDX2015","M","2014-07",84.09058,
"RUS","M3","TOT","IDX2015","M","2014-08",84.33929,
"RUS","M3","TOT","IDX2015","M","2014-09",85.21063,
"RUS","M3","TOT","IDX2015","M","2014-10",86.37785,
"RUS","M3","TOT","IDX2015","M","2014-11",88.16819,
"RUS","M3","TOT","IDX2015","M","2014-12",90.1788,
"RUS","M3","TOT","IDX2015","M","2015-01",91.95699,
"RUS","M3","TOT","IDX2015","M","2015-02",96.46549,
"RUS","M3","TOT","IDX2015","M","2015-03",98.92641,
"RUS","M3","TOT","IDX2015","M","2015-04",97.52851,
"RUS","M3","TOT","IDX2015","M","2015-05",96.97136,
"RUS","M3","TOT","IDX2015","M","2015-06",96.68501,
"RUS","M3","TOT","IDX2015","M","2015-07",97.73535,
"RUS","M3","TOT","IDX2015","M","2015-08",99.67068,
"RUS","M3","TOT","IDX2015","M","2015-09",103.1062,
"RUS","M3","TOT","IDX2015","M","2015-10",106.2786,
"RUS","M3","TOT","IDX2015","M","2015-11",107.1187,
"RUS","M3","TOT","IDX2015","M","2015-12",107.5567,
"RUS","M3","TOT","IDX2015","M","2016-01",109.6484,
"RUS","M3","TOT","IDX2015","M","2016-02",112.129,
"RUS","M3","TOT","IDX2015","M","2016-03",113.3337,
"RUS","M3","TOT","IDX2015","M","2016-04",113.3752,
"RUS","M3","TOT","IDX2015","M","2016-05",112.5944,
"RUS","M3","TOT","IDX2015","M","2016-06",112.9668,
"RUS","M3","TOT","IDX2015","M","2016-07",113.1882,
"RUS","M3","TOT","IDX2015","M","2016-08",113.1565,
"RUS","M3","TOT","IDX2015","M","2016-09",113.32,
"RUS","M3","TOT","IDX2015","M","2016-10",113.0053,
"RUS","M3","TOT","IDX2015","M","2016-11",112.9624,
"RUS","M3","TOT","IDX2015","M","2016-12",113.0733,
"RUS","M3","TOT","IDX2015","M","2017-01",112.0038,
"RUS","M3","TOT","IDX2015","M","2017-02",112.3539,
"RUS","M3","TOT","IDX2015","M","2017-03",113.8447,
"RUS","M3","TOT","IDX2015","M","2017-04",114.0738,
"RUS","M3","TOT","IDX2015","M","2017-05",114.5436,
"RUS","M3","TOT","IDX2015","M","2017-06",115.3554,
"RUS","M3","TOT","IDX2015","M","2017-07",116.7698,
"RUS","M3","TOT","IDX2015","M","2017-08",117.6066,
"RUS","M3","TOT","IDX2015","M","2017-09",117.5352,
"RUS","M3","TOT","IDX2015","M","2017-10",117.7225,
"RUS","M3","TOT","IDX2015","M","2017-11",118.4788,
"RUS","M3","TOT","IDX2015","M","2017-12",119.2024,
"RUS","M3","TOT","IDX2015","M","2018-01",119.4697,
"RUS","M3","TOT","IDX2015","M","2018-02",120.0862,
"RUS","M3","TOT","IDX2015","M","2018-03",120.5213,
"RUS","M3","TOT","IDX2015","M","2018-04",121.8416,
"RUS","M3","TOT","IDX2015","M","2018-05",124.9192,
"RUS","M3","TOT","IDX2015","M","2018-06",127.0921,
"RUS","M3","TOT","IDX2015","M","2018-07",128.3762,
"RUS","M3","TOT","IDX2015","M","2018-08",128.99,
"RUS","M3","TOT","IDX2015","M","2018-09",130.077,
"RUS","M3","TOT","IDX2015","M","2018-10",131.0738,
"RUS","M3","TOT","IDX2015","M","2018-11",131.3936,
"RUS","M3","TOT","IDX2015","M","2018-12",132.3512,
"RUS","M3","TOT","IDX2015","M","2019-01",133.767,
"RUS","M3","TOT","IDX2015","M","2019-02",134.0291,
"RUS","M3","TOT","IDX2015","M","2019-03",133.9404,
"RUS","M3","TOT","IDX2015","M","2019-04",134.8661,
"RUS","M3","TOT","IDX2015","M","2019-05",135.4271,
"RUS","M3","TOT","IDX2015","M","2019-06",136.5327,
"RUS","M3","TOT","IDX2015","M","2019-07",137.5602,
"RUS","M3","TOT","IDX2015","M","2019-08",138.1096,
"RUS","M3","TOT","IDX2015","M","2019-09",139.2842,
"RUS","M3","TOT","IDX2015","M","2019-10",140.3502,
"RUS","M3","TOT","IDX2015","M","2019-11",141.2466,
"RUS","M3","TOT","IDX2015","M","2019-12",142.282,
"RUS","M3","TOT","IDX2015","M","2020-01",142.314,
"RUS","M3","TOT","IDX2015","M","2020-02",142.2634,
"RUS","M3","TOT","IDX2015","M","2020-03",144.0294,
"RUS","M3","TOT","IDX2015","M","2020-04",149.2072,
"RUS","M3","TOT","IDX2015","M","2020-05",152.7648,
"RUS","M3","TOT","IDX2015","M","2020-06",152.8031,
"RUS","M3","TOT","IDX2015","M","2020-07",154.3938,
"RUS","M3","TOT","IDX2015","M","2020-08",157.3717,
"RUS","M3","TOT","IDX2015","M","2020-09",159.7042,
"RUS","M3","TOT","IDX2015","M","2020-10",162.4252,
"RUS","M3","TOT","IDX2015","M","2020-11",165.0157,
"RUS","M3","TOT","IDX2015","M","2020-12",165.3276,
"RUS","M3","TOT","IDX2015","M","2021-01",165.4082,
"RUS","M3","TOT","IDX2015","M","2021-02",166.4173,
"RUS","M3","TOT","IDX2015","M","2021-03",167.072,
"RUS","M3","TOT","IDX2015","M","2021-04",167.6091,
"RUS","M3","TOT","IDX2015","M","2021-05",169.3424,
"RUS","M3","TOT","IDX2015","M","2021-06",171.4402,
"RUS","M3","TOT","IDX2015","M","2021-07",172.6546,
"RUS","M3","TOT","IDX2015","M","2021-08",173.2551,
"RUS","M3","TOT","IDX2015","M","2021-09",174.4339,
"RUS","M3","TOT","IDX2015","M","2021-10",176.4993,
"RUS","M3","TOT","IDX2015","M","2021-11",178.2479,
"RUS","M3","TOT","IDX2015","M","2021-12",180.8621,
"RUS","M3","TOT","IDX2015","M","2022-01",183.665,
"RUS","M3","TOT","IDX2015","M","2022-02",185.7266,
"RUS","M3","TOT","IDX2015","M","2022-03",188.1511,
"RUS","M3","TOT","IDX2015","M","2022-04",189.6965,
"RUS","M3","TOT","IDX2015","M","2022-05",188.62,
"RUS","M3","TOT","IDX2015","M","2022-06",187.2505,
"RUS","M3","TOT","IDX2015","M","2022-07",185.7907,
"RUS","M3","TOT","IDX2015","M","2022-08",187.8094,
"RUS","M3","TOT","IDX2015","M","2022-09",192.9194,
"RUS","M3","TOT","IDX2015","M","2022-10",194.9957,
"RUS","M3","TOT","IDX2015","M","2022-11",197.274,
"RUS","M3","TOT","IDX2015","M","2022-12",199.4874,
"RUS","M3","TOT","IDX2015","M","2023-01",204.2303,
"RUS","M3","TOT","IDX2015","M","2023-02",209.3378,
"RUS","M3","TOT","IDX2015","M","2023-03",212.157,
"ZAF","M3","TOT","IDX2015","M","2012-01",78.9129,
"ZAF","M3","TOT","IDX2015","M","2012-02",78.76202,
"ZAF","M3","TOT","IDX2015","M","2012-03",78.41434,
"ZAF","M3","TOT","IDX2015","M","2012-04",77.78928,
"ZAF","M3","TOT","IDX2015","M","2012-05",77.79736,
"ZAF","M3","TOT","IDX2015","M","2012-06",78.61406,
"ZAF","M3","TOT","IDX2015","M","2012-07",79.80647,
"ZAF","M3","TOT","IDX2015","M","2012-08",80.56027,
"ZAF","M3","TOT","IDX2015","M","2012-09",81.05913,
"ZAF","M3","TOT","IDX2015","M","2012-10",81.4082,
"ZAF","M3","TOT","IDX2015","M","2012-11",82.08047,
"ZAF","M3","TOT","IDX2015","M","2012-12",82.97806,
"ZAF","M3","TOT","IDX2015","M","2013-01",83.57634,
"ZAF","M3","TOT","IDX2015","M","2013-02",84.28361,
"ZAF","M3","TOT","IDX2015","M","2013-03",84.48284,
"ZAF","M3","TOT","IDX2015","M","2013-04",84.79264,
"ZAF","M3","TOT","IDX2015","M","2013-05",85.44537,
"ZAF","M3","TOT","IDX2015","M","2013-06",86.03771,
"ZAF","M3","TOT","IDX2015","M","2013-07",86.38985,
"ZAF","M3","TOT","IDX2015","M","2013-08",86.34277,
"ZAF","M3","TOT","IDX2015","M","2013-09",86.73909,
"ZAF","M3","TOT","IDX2015","M","2013-10",87.15344,
"ZAF","M3","TOT","IDX2015","M","2013-11",87.55589,
"ZAF","M3","TOT","IDX2015","M","2013-12",88.00694,
"ZAF","M3","TOT","IDX2015","M","2014-01",88.62666,
"ZAF","M3","TOT","IDX2015","M","2014-02",89.33572,
"ZAF","M3","TOT","IDX2015","M","2014-03",90.11564,
"ZAF","M3","TOT","IDX2015","M","2014-04",90.99747,
"ZAF","M3","TOT","IDX2015","M","2014-05",91.66691,
"ZAF","M3","TOT","IDX2015","M","2014-06",92.3354,
"ZAF","M3","TOT","IDX2015","M","2014-07",92.39758,
"ZAF","M3","TOT","IDX2015","M","2014-08",92.01514,
"ZAF","M3","TOT","IDX2015","M","2014-09",92.87905,
"ZAF","M3","TOT","IDX2015","M","2014-10",94.0433,
"ZAF","M3","TOT","IDX2015","M","2014-11",94.71072,
"ZAF","M3","TOT","IDX2015","M","2014-12",94.84644,
"ZAF","M3","TOT","IDX2015","M","2015-01",94.99808,
"ZAF","M3","TOT","IDX2015","M","2015-02",96.04546,
"ZAF","M3","TOT","IDX2015","M","2015-03",96.98455,
"ZAF","M3","TOT","IDX2015","M","2015-04",98.04852,
"ZAF","M3","TOT","IDX2015","M","2015-05",99.14606,
"ZAF","M3","TOT","IDX2015","M","2015-06",100.1188,
"ZAF","M3","TOT","IDX2015","M","2015-07",101.1217,
"ZAF","M3","TOT","IDX2015","M","2015-08",101.3501,
"ZAF","M3","TOT","IDX2015","M","2015-09",101.4771,
"ZAF","M3","TOT","IDX2015","M","2015-10",102.6365,
"ZAF","M3","TOT","IDX2015","M","2015-11",103.8064,
"ZAF","M3","TOT","IDX2015","M","2015-12",104.2667,
"ZAF","M3","TOT","IDX2015","M","2016-01",104.0358,
"ZAF","M3","TOT","IDX2015","M","2016-02",104.2212,
"ZAF","M3","TOT","IDX2015","M","2016-03",105.322,
"ZAF","M3","TOT","IDX2015","M","2016-04",105.8837,
"ZAF","M3","TOT","IDX2015","M","2016-05",105.7887,
"ZAF","M3","TOT","IDX2015","M","2016-06",105.9874,
"ZAF","M3","TOT","IDX2015","M","2016-07",106.1696,
"ZAF","M3","TOT","IDX2015","M","2016-08",106.4011,
"ZAF","M3","TOT","IDX2015","M","2016-09",107.1649,
"ZAF","M3","TOT","IDX2015","M","2016-10",108.9649,
"ZAF","M3","TOT","IDX2015","M","2016-11",109.742,
"ZAF","M3","TOT","IDX2015","M","2016-12",109.924,
"ZAF","M3","TOT","IDX2015","M","2017-01",111.2368,
"ZAF","M3","TOT","IDX2015","M","2017-02",111.6519,
"ZAF","M3","TOT","IDX2015","M","2017-03",111.6012,
"ZAF","M3","TOT","IDX2015","M","2017-04",111.6566,
"ZAF","M3","TOT","IDX2015","M","2017-05",111.8853,
"ZAF","M3","TOT","IDX2015","M","2017-06",112.4171,
"ZAF","M3","TOT","IDX2015","M","2017-07",113.1263,
"ZAF","M3","TOT","IDX2015","M","2017-08",113.8326,
"ZAF","M3","TOT","IDX2015","M","2017-09",114.7182,
"ZAF","M3","TOT","IDX2015","M","2017-10",115.6006,
"ZAF","M3","TOT","IDX2015","M","2017-11",116.1568,
"ZAF","M3","TOT","IDX2015","M","2017-12",117.1088,
"ZAF","M3","TOT","IDX2015","M","2018-01",118.0103,
"ZAF","M3","TOT","IDX2015","M","2018-02",118.6648,
"ZAF","M3","TOT","IDX2015","M","2018-03",119.0397,
"ZAF","M3","TOT","IDX2015","M","2018-04",118.801,
"ZAF","M3","TOT","IDX2015","M","2018-05",118.5946,
"ZAF","M3","TOT","IDX2015","M","2018-06",118.8725,
"ZAF","M3","TOT","IDX2015","M","2018-07",119.7879,
"ZAF","M3","TOT","IDX2015","M","2018-08",121.2581,
"ZAF","M3","TOT","IDX2015","M","2018-09",122.7796,
"ZAF","M3","TOT","IDX2015","M","2018-10",123.146,
"ZAF","M3","TOT","IDX2015","M","2018-11",122.9752,
"ZAF","M3","TOT","IDX2015","M","2018-12",123.7092,
"ZAF","M3","TOT","IDX2015","M","2019-01",124.22,
"ZAF","M3","TOT","IDX2015","M","2019-02",124.6852,
"ZAF","M3","TOT","IDX2015","M","2019-03",126.1364,
"ZAF","M3","TOT","IDX2015","M","2019-04",128.0404,
"ZAF","M3","TOT","IDX2015","M","2019-05",129.1637,
"ZAF","M3","TOT","IDX2015","M","2019-06",129.5154,
"ZAF","M3","TOT","IDX2015","M","2019-07",130.0512,
"ZAF","M3","TOT","IDX2015","M","2019-08",130.8189,
"ZAF","M3","TOT","IDX2015","M","2019-09",131.1902,
"ZAF","M3","TOT","IDX2015","M","2019-10",131.4595,
"ZAF","M3","TOT","IDX2015","M","2019-11",132.0626,
"ZAF","M3","TOT","IDX2015","M","2019-12",132.1167,
"ZAF","M3","TOT","IDX2015","M","2020-01",132.4212,
"ZAF","M3","TOT","IDX2015","M","2020-02",133.887,
"ZAF","M3","TOT","IDX2015","M","2020-03",137.009,
"ZAF","M3","TOT","IDX2015","M","2020-04",140.8256,
"ZAF","M3","TOT","IDX2015","M","2020-05",142.7611,
"ZAF","M3","TOT","IDX2015","M","2020-06",143.536,
"ZAF","M3","TOT","IDX2015","M","2020-07",144.1172,
"ZAF","M3","TOT","IDX2015","M","2020-08",144.893,
"ZAF","M3","TOT","IDX2015","M","2020-09",144.5765,
"ZAF","M3","TOT","IDX2015","M","2020-10",144.166,
"ZAF","M3","TOT","IDX2015","M","2020-11",143.9627,
"ZAF","M3","TOT","IDX2015","M","2020-12",143.8247,
"ZAF","M3","TOT","IDX2015","M","2021-01",144.8881,
"ZAF","M3","TOT","IDX2015","M","2021-02",145.2005,
"ZAF","M3","TOT","IDX2015","M","2021-03",144.867,
"ZAF","M3","TOT","IDX2015","M","2021-04",144.845,
"ZAF","M3","TOT","IDX2015","M","2021-05",145.2732,
"ZAF","M3","TOT","IDX2015","M","2021-06",145.5304,
"ZAF","M3","TOT","IDX2015","M","2021-07",146.1273,
"ZAF","M3","TOT","IDX2015","M","2021-08",147.5104,
"ZAF","M3","TOT","IDX2015","M","2021-09",148.6915,
"ZAF","M3","TOT","IDX2015","M","2021-10",149.1641,
"ZAF","M3","TOT","IDX2015","M","2021-11",150.508,
"ZAF","M3","TOT","IDX2015","M","2021-12",152.1524,
"ZAF","M3","TOT","IDX2015","M","2022-01",152.7932,
"ZAF","M3","TOT","IDX2015","M","2022-02",153.6762,
"ZAF","M3","TOT","IDX2015","M","2022-03",155.5092,
"ZAF","M3","TOT","IDX2015","M","2022-04",156.3722,
"ZAF","M3","TOT","IDX2015","M","2022-05",156.2923,
"ZAF","M3","TOT","IDX2015","M","2022-06",156.9584,
"ZAF","M3","TOT","IDX2015","M","2022-07",158.3084,
"ZAF","M3","TOT","IDX2015","M","2022-08",159.8992,
"ZAF","M3","TOT","IDX2015","M","2022-09",161.4262,
"ZAF","M3","TOT","IDX2015","M","2022-10",162.9183,
"ZAF","M3","TOT","IDX2015","M","2022-11",164.4599,
"ZAF","M3","TOT","IDX2015","M","2022-12",165.2546,
"ZAF","M3","TOT","IDX2015","M","2023-01",166.4946,
"ZAF","M3","TOT","IDX2015","M","2023-02",169.2961,
"ZAF","M3","TOT","IDX2015","M","2023-03",170.7592,
"ZAF","M3","TOT","IDX2015","M","2023-04",171.2813,
"OECD","M3","TOT","IDX2015","M","2012-01",80.44566,
"OECD","M3","TOT","IDX2015","M","2012-02",80.82612,
"OECD","M3","TOT","IDX2015","M","2012-03",81.24274,
"OECD","M3","TOT","IDX2015","M","2012-04",81.71902,
"OECD","M3","TOT","IDX2015","M","2012-05",82.10598,
"OECD","M3","TOT","IDX2015","M","2012-06",82.63723,
"OECD","M3","TOT","IDX2015","M","2012-07",83.09396,
"OECD","M3","TOT","IDX2015","M","2012-08",83.55901,
"OECD","M3","TOT","IDX2015","M","2012-09",84.08389,
"OECD","M3","TOT","IDX2015","M","2012-10",84.56387,
"OECD","M3","TOT","IDX2015","M","2012-11",84.97005,
"OECD","M3","TOT","IDX2015","M","2012-12",85.69005,
"OECD","M3","TOT","IDX2015","M","2013-01",86.0965,
"OECD","M3","TOT","IDX2015","M","2013-02",86.43131,
"OECD","M3","TOT","IDX2015","M","2013-03",86.94041,
"OECD","M3","TOT","IDX2015","M","2013-04",87.35281,
"OECD","M3","TOT","IDX2015","M","2013-05",87.76482,
"OECD","M3","TOT","IDX2015","M","2013-06",88.24263,
"OECD","M3","TOT","IDX2015","M","2013-07",88.58765,
"OECD","M3","TOT","IDX2015","M","2013-08",89.11195,
"OECD","M3","TOT","IDX2015","M","2013-09",89.6259,
"OECD","M3","TOT","IDX2015","M","2013-10",90.36462,
"OECD","M3","TOT","IDX2015","M","2013-11",90.69218,
"OECD","M3","TOT","IDX2015","M","2013-12",91.20409,
"OECD","M3","TOT","IDX2015","M","2014-01",91.65517,
"OECD","M3","TOT","IDX2015","M","2014-02",92.3017,
"OECD","M3","TOT","IDX2015","M","2014-03",92.59603,
"OECD","M3","TOT","IDX2015","M","2014-04",92.909,
"OECD","M3","TOT","IDX2015","M","2014-05",93.33445,
"OECD","M3","TOT","IDX2015","M","2014-06",93.77625,
"OECD","M3","TOT","IDX2015","M","2014-07",94.2924,
"OECD","M3","TOT","IDX2015","M","2014-08",94.71899,
"OECD","M3","TOT","IDX2015","M","2014-09",95.14871,
"OECD","M3","TOT","IDX2015","M","2014-10",95.63301,
"OECD","M3","TOT","IDX2015","M","2014-11",96.08765,
"OECD","M3","TOT","IDX2015","M","2014-12",96.71014,
"OECD","M3","TOT","IDX2015","M","2015-01",97.23359,
"OECD","M3","TOT","IDX2015","M","2015-02",98.0442,
"OECD","M3","TOT","IDX2015","M","2015-03",98.40174,
"OECD","M3","TOT","IDX2015","M","2015-04",98.86107,
"OECD","M3","TOT","IDX2015","M","2015-05",99.29958,
"OECD","M3","TOT","IDX2015","M","2015-06",99.67043,
"OECD","M3","TOT","IDX2015","M","2015-07",100.1964,
"OECD","M3","TOT","IDX2015","M","2015-08",100.7943,
"OECD","M3","TOT","IDX2015","M","2015-09",101.2885,
"OECD","M3","TOT","IDX2015","M","2015-10",101.6146,
"OECD","M3","TOT","IDX2015","M","2015-11",102.0862,
"OECD","M3","TOT","IDX2015","M","2015-12",102.5095,
"OECD","M3","TOT","IDX2015","M","2016-01",103.2955,
"OECD","M3","TOT","IDX2015","M","2016-02",103.9265,
"OECD","M3","TOT","IDX2015","M","2016-03",104.4056,
"OECD","M3","TOT","IDX2015","M","2016-04",104.9947,
"OECD","M3","TOT","IDX2015","M","2016-05",105.5618,
"OECD","M3","TOT","IDX2015","M","2016-06",106.2333,
"OECD","M3","TOT","IDX2015","M","2016-07",106.9287,
"OECD","M3","TOT","IDX2015","M","2016-08",107.5544,
"OECD","M3","TOT","IDX2015","M","2016-09",108.124,
"OECD","M3","TOT","IDX2015","M","2016-10",108.746,
"OECD","M3","TOT","IDX2015","M","2016-11",109.4021,
"OECD","M3","TOT","IDX2015","M","2016-12",109.9535,
"OECD","M3","TOT","IDX2015","M","2017-01",110.5685,
"OECD","M3","TOT","IDX2015","M","2017-02",111.1585,
"OECD","M3","TOT","IDX2015","M","2017-03",111.8159,
"OECD","M3","TOT","IDX2015","M","2017-04",112.4849,
"OECD","M3","TOT","IDX2015","M","2017-05",112.9495,
"OECD","M3","TOT","IDX2015","M","2017-06",113.2741,
"OECD","M3","TOT","IDX2015","M","2017-07",113.7975,
"OECD","M3","TOT","IDX2015","M","2017-08",114.2969,
"OECD","M3","TOT","IDX2015","M","2017-09",114.8229,
"OECD","M3","TOT","IDX2015","M","2017-10",115.4283,
"OECD","M3","TOT","IDX2015","M","2017-11",115.9073,
"OECD","M3","TOT","IDX2015","M","2017-12",116.3305,
"OECD","M3","TOT","IDX2015","M","2018-01",116.4493,
"OECD","M3","TOT","IDX2015","M","2018-02",116.8045,
"OECD","M3","TOT","IDX2015","M","2018-03",117.3857,
"OECD","M3","TOT","IDX2015","M","2018-04",117.8348,
"OECD","M3","TOT","IDX2015","M","2018-05",118.5175,
"OECD","M3","TOT","IDX2015","M","2018-06",119.2126,
"OECD","M3","TOT","IDX2015","M","2018-07",119.622,
"OECD","M3","TOT","IDX2015","M","2018-08",120.1233,
"OECD","M3","TOT","IDX2015","M","2018-09",120.7592,
"OECD","M3","TOT","IDX2015","M","2018-10",121.1805,
"OECD","M3","TOT","IDX2015","M","2018-11",121.2687,
"OECD","M3","TOT","IDX2015","M","2018-12",121.943,
"OECD","M3","TOT","IDX2015","M","2019-01",122.3666,
"OECD","M3","TOT","IDX2015","M","2019-02",122.6229,
"OECD","M3","TOT","IDX2015","M","2019-03",123.0259,
"OECD","M3","TOT","IDX2015","M","2019-04",123.3898,
"OECD","M3","TOT","IDX2015","M","2019-05",124.0449,
"OECD","M3","TOT","IDX2015","M","2019-06",124.7298,
"OECD","M3","TOT","IDX2015","M","2019-07",125.2607,
"OECD","M3","TOT","IDX2015","M","2019-08",125.8471,
"OECD","M3","TOT","IDX2015","M","2019-09",126.4938,
"OECD","M3","TOT","IDX2015","M","2019-10",127.2763,
"OECD","M3","TOT","IDX2015","M","2019-11",127.9865,
"OECD","M3","TOT","IDX2015","M","2019-12",128.6062,
"OECD","M3","TOT","IDX2015","M","2020-01",129.1623,
"OECD","M3","TOT","IDX2015","M","2020-02",129.7449,
"OECD","M3","TOT","IDX2015","M","2020-03",133.2124,
"OECD","M3","TOT","IDX2015","M","2020-04",139.1024,
"OECD","M3","TOT","IDX2015","M","2020-05",143.8464,
"OECD","M3","TOT","IDX2015","M","2020-06",145.8929,
"OECD","M3","TOT","IDX2015","M","2020-07",147.0186,
"OECD","M3","TOT","IDX2015","M","2020-08",147.6492,
"OECD","M3","TOT","IDX2015","M","2020-09",149.0891,
"OECD","M3","TOT","IDX2015","M","2020-10",149.9581,
"OECD","M3","TOT","IDX2015","M","2020-11",151.2583,
"OECD","M3","TOT","IDX2015","M","2020-12",152.3918,
"OECD","M3","TOT","IDX2015","M","2021-01",153.9342,
"OECD","M3","TOT","IDX2015","M","2021-02",155.4463,
"OECD","M3","TOT","IDX2015","M","2021-03",156.9259,
"OECD","M3","TOT","IDX2015","M","2021-04",158.5651,
"OECD","M3","TOT","IDX2015","M","2021-05",160.3696,
"OECD","M3","TOT","IDX2015","M","2021-06",160.9821,
"OECD","M3","TOT","IDX2015","M","2021-07",162.133,
"OECD","M3","TOT","IDX2015","M","2021-08",163.3568,
"OECD","M3","TOT","IDX2015","M","2021-09",164.2893,
"OECD","M3","TOT","IDX2015","M","2021-10",165.397,
"OECD","M3","TOT","IDX2015","M","2021-11",166.7495,
"OECD","M3","TOT","IDX2015","M","2021-12",168.2647,
"OECD","M3","TOT","IDX2015","M","2022-01",168.6324,
"OECD","M3","TOT","IDX2015","M","2022-02",169.006,
"OECD","M3","TOT","IDX2015","M","2022-03",170.0037,
"OECD","M3","TOT","IDX2015","M","2022-04",170.2285,
"OECD","M3","TOT","IDX2015","M","2022-05",170.4329,
"OECD","M3","TOT","IDX2015","M","2022-06",170.7744,
"OECD","M3","TOT","IDX2015","M","2022-07",171.2392,
"OECD","M3","TOT","IDX2015","M","2022-08",171.3429,
"OECD","M3","TOT","IDX2015","M","2022-09",171.2234,
"OECD","M3","TOT","IDX2015","M","2022-10",171.0911,
"OECD","M3","TOT","IDX2015","M","2022-11",170.9746,
"OECD","M3","TOT","IDX2015","M","2022-12",170.8158,
"OECD","M3","TOT","IDX2015","M","2023-01",170.3427,
"OECD","M3","TOT","IDX2015","M","2023-02",169.9245,
"OECDE","M3","TOT","IDX2015","M","2012-01",81.10179,
"OECDE","M3","TOT","IDX2015","M","2012-02",81.26454,
"OECDE","M3","TOT","IDX2015","M","2012-03",81.36588,
"OECDE","M3","TOT","IDX2015","M","2012-04",81.80067,
"OECDE","M3","TOT","IDX2015","M","2012-05",82.22588,
"OECDE","M3","TOT","IDX2015","M","2012-06",82.59156,
"OECDE","M3","TOT","IDX2015","M","2012-07",82.90493,
"OECDE","M3","TOT","IDX2015","M","2012-08",83.22572,
"OECDE","M3","TOT","IDX2015","M","2012-09",83.67937,
"OECDE","M3","TOT","IDX2015","M","2012-10",84.12418,
"OECDE","M3","TOT","IDX2015","M","2012-11",84.25524,
"OECDE","M3","TOT","IDX2015","M","2012-12",84.62088,
"OECDE","M3","TOT","IDX2015","M","2013-01",85.30945,
"OECDE","M3","TOT","IDX2015","M","2013-02",85.79143,
"OECDE","M3","TOT","IDX2015","M","2013-03",86.28595,
"OECDE","M3","TOT","IDX2015","M","2013-04",86.7913,
"OECDE","M3","TOT","IDX2015","M","2013-05",87.38842,
"OECDE","M3","TOT","IDX2015","M","2013-06",88.03497,
"OECDE","M3","TOT","IDX2015","M","2013-07",88.62043,
"OECDE","M3","TOT","IDX2015","M","2013-08",89.26173,
"OECDE","M3","TOT","IDX2015","M","2013-09",89.72562,
"OECDE","M3","TOT","IDX2015","M","2013-10",90.12291,
